timestamp,load_mw,temperature_c,hour,day_of_week,is_weekend,day_of_year
2023-03-30 20:00:00,3447.54,14.9,20,3,0,89
2023-03-30 21:00:00,3221.02,11.4,21,3,0,89
2023-03-30 22:00:00,2831.96,20.4,22,3,0,89
2023-03-30 23:00:00,2694.22,15.4,23,3,0,89
2023-03-31 00:00:00,2641.88,13.1,0,4,0,90
2023-03-31 01:00:00,2718.65,17.4,1,4,0,90
2023-03-31 02:00:00,2715.88,19.2,2,4,0,90
2023-03-31 03:00:00,2889.34,14.7,3,4,0,90
2023-03-31 04:00:00,2857.49,14.9,4,4,0,90
2023-03-31 05:00:00,2954.36,15.6,5,4,0,90
2023-03-31 06:00:00,3387.38,12.9,6,4,0,90
2023-03-31 07:00:00,3285.82,13.7,7,4,0,90
2023-03-31 08:00:00,3295.04,18.7,8,4,0,90
2023-03-31 09:00:00,3401.11,14.9,9,4,0,90
2023-03-31 10:00:00,3455.76,13.5,10,4,0,90
2023-03-31 11:00:00,3693.84,14.2,11,4,0,90
2023-03-31 12:00:00,3582.08,17.3,12,4,0,90
2023-03-31 13:00:00,3620.46,11.2,13,4,0,90
2023-03-31 14:00:00,3574.4,15.6,14,4,0,90
2023-03-31 15:00:00,3638.42,20.1,15,4,0,90
2023-03-31 16:00:00,3509.57,19.2,16,4,0,90
2023-03-31 17:00:00,3563.41,16.3,17,4,0,90
2023-03-31 18:00:00,3757.16,17.8,18,4,0,90
2023-03-31 19:00:00,3747.67,17.7,19,4,0,90
2023-03-31 20:00:00,3517.98,14.9,20,4,0,90
2023-03-31 21:00:00,3107.06,17.0,21,4,0,90
2023-03-31 22:00:00,2978.98,18.7,22,4,0,90
2023-03-31 23:00:00,2654.37,12.6,23,4,0,90
2023-04-01 00:00:00,2264.15,16.3,0,5,1,91
2023-04-01 01:00:00,2238.94,15.9,1,5,1,91
2023-04-01 02:00:00,2513.41,15.4,2,5,1,91
2023-04-01 03:00:00,2526.09,15.2,3,5,1,91
2023-04-01 04:00:00,2626.8,15.6,4,5,1,91
2023-04-01 05:00:00,2811.61,15.8,5,5,1,91
2023-04-01 06:00:00,3097.57,17.4,6,5,1,91
2023-04-01 07:00:00,2774.79,16.1,7,5,1,91
2023-04-01 08:00:00,2992.47,14.8,8,5,1,91
2023-04-01 09:00:00,3108.24,13.5,9,5,1,91
2023-04-01 10:00:00,3164.26,14.2,10,5,1,91
2023-04-01 11:00:00,3191.74,15.7,11,5,1,91
2023-04-01 12:00:00,3287.87,13.7,12,5,1,91
2023-04-01 13:00:00,3185.38,17.0,13,5,1,91
2023-04-01 14:00:00,3313.58,16.0,14,5,1,91
2023-04-01 15:00:00,3269.76,17.4,15,5,1,91
2023-04-01 16:00:00,3341.66,13.9,16,5,1,91
2023-04-01 17:00:00,3421.06,13.5,17,5,1,91
2023-04-01 18:00:00,3494.35,17.4,18,5,1,91
2023-04-01 19:00:00,3349.55,15.4,19,5,1,91
2023-04-01 20:00:00,3396.16,14.8,20,5,1,91
2023-04-01 21:00:00,2910.76,16.6,21,5,1,91
2023-04-01 22:00:00,2424.3,16.5,22,5,1,91
2023-04-01 23:00:00,2327.84,12.6,23,5,1,91
2023-04-02 00:00:00,2141.51,18.0,0,6,1,92
2023-04-02 01:00:00,2334.33,14.4,1,6,1,92
2023-04-02 02:00:00,2370.36,18.6,2,6,1,92
2023-04-02 03:00:00,2415.16,12.5,3,6,1,92
2023-04-02 04:00:00,2766.65,15.8,4,6,1,92
2023-04-02 05:00:00,2741.04,14.8,5,6,1,92
2023-04-02 06:00:00,2888.17,11.2,6,6,1,92
2023-04-02 07:00:00,2851.86,16.5,7,6,1,92
2023-04-02 08:00:00,2965.64,11.3,8,6,1,92
2023-04-02 09:00:00,3172.79,14.6,9,6,1,92
2023-04-02 10:00:00,3265.9,17.4,10,6,1,92
2023-04-02 11:00:00,3113.12,14.1,11,6,1,92
2023-04-02 12:00:00,3299.06,13.4,12,6,1,92
2023-04-02 13:00:00,3307.7,16.8,13,6,1,92
2023-04-02 14:00:00,3257.81,14.7,14,6,1,92
2023-04-02 15:00:00,3182.5,14.4,15,6,1,92
2023-04-02 16:00:00,3238.86,17.7,16,6,1,92
2023-04-02 17:00:00,3351.85,12.9,17,6,1,92
2023-04-02 18:00:00,3442.38,14.3,18,6,1,92
2023-04-02 19:00:00,3446.63,16.9,19,6,1,92
2023-04-02 20:00:00,3291.39,12.7,20,6,1,92
2023-04-02 21:00:00,2857.14,18.7,21,6,1,92
2023-04-02 22:00:00,2564.18,14.8,22,6,1,92
2023-04-02 23:00:00,2471.09,16.9,23,6,1,92
2023-04-03 00:00:00,2675.83,17.0,0,0,0,93
2023-04-03 01:00:00,2588.36,14.9,1,0,0,93
2023-04-03 02:00:00,2760.77,14.3,2,0,0,93
2023-04-03 03:00:00,2859.15,15.1,3,0,0,93
2023-04-03 04:00:00,2993.91,16.6,4,0,0,93
2023-04-03 05:00:00,3163.17,13.2,5,0,0,93
2023-04-03 06:00:00,3028.1,12.8,6,0,0,93
2023-04-03 07:00:00,3245.54,18.2,7,0,0,93
2023-04-03 08:00:00,3365.87,13.8,8,0,0,93
2023-04-03 09:00:00,3458.49,15.9,9,0,0,93
2023-04-03 10:00:00,3482.86,14.8,10,0,0,93
2023-04-03 11:00:00,3449.38,14.9,11,0,0,93
2023-04-03 12:00:00,3625.54,18.1,12,0,0,93
2023-04-03 13:00:00,3528.65,15.1,13,0,0,93
2023-04-03 14:00:00,3587.11,14.5,14,0,0,93
2023-04-03 15:00:00,3483.63,14.7,15,0,0,93
2023-04-03 16:00:00,3482.03,14.2,16,0,0,93
2023-04-03 17:00:00,3692.15,13.9,17,0,0,93
2023-04-03 18:00:00,3747.58,14.2,18,0,0,93
2023-04-03 19:00:00,3743.26,18.5,19,0,0,93
2023-04-03 20:00:00,3701.08,16.6,20,0,0,93
2023-04-03 21:00:00,3213.49,14.5,21,0,0,93
2023-04-03 22:00:00,2957.49,17.2,22,0,0,93
2023-04-03 23:00:00,2618.76,12.0,23,0,0,93
2023-04-04 00:00:00,2485.17,18.0,0,1,0,94
2023-04-04 01:00:00,2789.18,17.8,1,1,0,94
2023-04-04 02:00:00,2588.5,19.7,2,1,0,94
2023-04-04 03:00:00,2655.92,17.3,3,1,0,94
2023-04-04 04:00:00,2859.95,16.1,4,1,0,94
2023-04-04 05:00:00,2975.44,17.8,5,1,0,94
2023-04-04 06:00:00,3023.61,14.0,6,1,0,94
2023-04-04 07:00:00,3212.78,14.5,7,1,0,94
2023-04-04 08:00:00,3486.8,15.1,8,1,0,94
2023-04-04 09:00:00,3386.82,18.0,9,1,0,94
2023-04-04 10:00:00,3407.54,13.5,10,1,0,94
2023-04-04 11:00:00,3691.32,13.3,11,1,0,94
2023-04-04 12:00:00,3664.63,15.7,12,1,0,94
2023-04-04 13:00:00,3542.55,16.7,13,1,0,94
2023-04-04 14:00:00,3419.42,13.9,14,1,0,94
2023-04-04 15:00:00,3487.69,16.6,15,1,0,94
2023-04-04 16:00:00,3585.65,18.0,16,1,0,94
2023-04-04 17:00:00,3784.41,17.7,17,1,0,94
2023-04-04 18:00:00,3627.95,16.0,18,1,0,94
2023-04-04 19:00:00,3676.0,15.1,19,1,0,94
2023-04-04 20:00:00,3549.13,18.7,20,1,0,94
2023-04-04 21:00:00,2946.76,15.3,21,1,0,94
2023-04-04 22:00:00,3011.49,17.1,22,1,0,94
2023-04-04 23:00:00,2607.39,19.2,23,1,0,94
2023-04-05 00:00:00,2646.12,17.0,0,2,0,95
2023-04-05 01:00:00,2654.63,13.3,1,2,0,95
2023-04-05 02:00:00,2788.37,12.8,2,2,0,95
2023-04-05 03:00:00,2814.46,14.7,3,2,0,95
2023-04-05 04:00:00,2625.19,16.7,4,2,0,95
2023-04-05 05:00:00,2905.04,16.2,5,2,0,95
2023-04-05 06:00:00,3126.74,19.7,6,2,0,95
2023-04-05 07:00:00,3222.83,16.2,7,2,0,95
2023-04-05 08:00:00,3410.68,14.6,8,2,0,95
2023-04-05 09:00:00,3545.42,13.0,9,2,0,95
2023-04-05 10:00:00,3606.81,17.7,10,2,0,95
2023-04-05 11:00:00,3574.69,15.3,11,2,0,95
2023-04-05 12:00:00,3429.82,12.3,12,2,0,95
2023-04-05 13:00:00,3558.11,15.3,13,2,0,95
2023-04-05 14:00:00,3618.33,13.3,14,2,0,95
2023-04-05 15:00:00,3452.17,14.4,15,2,0,95
2023-04-05 16:00:00,3653.31,15.3,16,2,0,95
2023-04-05 17:00:00,3757.74,13.5,17,2,0,95
2023-04-05 18:00:00,3743.36,14.3,18,2,0,95
2023-04-05 19:00:00,3377.14,13.8,19,2,0,95
2023-04-05 20:00:00,3352.86,13.9,20,2,0,95
2023-04-05 21:00:00,3372.56,13.3,21,2,0,95
2023-04-05 22:00:00,2852.51,14.3,22,2,0,95
2023-04-05 23:00:00,2526.28,13.5,23,2,0,95
2023-04-06 00:00:00,2735.44,16.5,0,3,0,96
2023-04-06 01:00:00,2630.29,15.7,1,3,0,96
2023-04-06 02:00:00,2789.4,17.7,2,3,0,96
2023-04-06 03:00:00,2786.06,19.1,3,3,0,96
2023-04-06 04:00:00,2907.77,16.7,4,3,0,96
2023-04-06 05:00:00,3018.81,16.2,5,3,0,96
2023-04-06 06:00:00,3181.67,16.8,6,3,0,96
2023-04-06 07:00:00,3469.07,16.3,7,3,0,96
2023-04-06 08:00:00,3459.02,15.4,8,3,0,96
2023-04-06 09:00:00,3307.44,15.3,9,3,0,96
2023-04-06 10:00:00,3589.63,13.3,10,3,0,96
2023-04-06 11:00:00,3709.26,17.0,11,3,0,96
2023-04-06 12:00:00,3733.72,15.3,12,3,0,96
2023-04-06 13:00:00,3560.0,18.2,13,3,0,96
2023-04-06 14:00:00,3692.18,17.2,14,3,0,96
2023-04-06 15:00:00,3652.98,14.1,15,3,0,96
2023-04-06 16:00:00,3846.43,17.8,16,3,0,96
2023-04-06 17:00:00,3590.9,10.2,17,3,0,96
2023-04-06 18:00:00,3678.93,19.2,18,3,0,96
2023-04-06 19:00:00,3651.9,12.7,19,3,0,96
2023-04-06 20:00:00,3430.64,16.3,20,3,0,96
2023-04-06 21:00:00,3093.93,16.2,21,3,0,96
2023-04-06 22:00:00,2629.89,17.6,22,3,0,96
2023-04-06 23:00:00,2680.22,14.7,23,3,0,96
2023-04-07 00:00:00,2647.79,11.1,0,4,0,97
2023-04-07 01:00:00,2578.57,14.7,1,4,0,97
2023-04-07 02:00:00,2871.38,15.0,2,4,0,97
2023-04-07 03:00:00,2758.64,11.3,3,4,0,97
2023-04-07 04:00:00,2989.96,15.5,4,4,0,97
2023-04-07 05:00:00,3007.58,13.2,5,4,0,97
2023-04-07 06:00:00,3193.49,16.7,6,4,0,97
2023-04-07 07:00:00,3268.19,14.9,7,4,0,97
2023-04-07 08:00:00,3497.73,19.3,8,4,0,97
2023-04-07 09:00:00,3470.0,14.9,9,4,0,97
2023-04-07 10:00:00,3593.51,16.2,10,4,0,97
2023-04-07 11:00:00,3630.68,15.0,11,4,0,97
2023-04-07 12:00:00,3583.56,12.1,12,4,0,97
2023-04-07 13:00:00,3642.09,15.0,13,4,0,97
2023-04-07 14:00:00,3798.06,16.9,14,4,0,97
2023-04-07 15:00:00,3532.1,16.6,15,4,0,97
2023-04-07 16:00:00,3630.06,14.8,16,4,0,97
2023-04-07 17:00:00,3790.61,12.5,17,4,0,97
2023-04-07 18:00:00,3842.63,16.7,18,4,0,97
2023-04-07 19:00:00,3682.61,16.2,19,4,0,97
2023-04-07 20:00:00,3240.26,17.1,20,4,0,97
2023-04-07 21:00:00,3233.54,14.8,21,4,0,97
2023-04-07 22:00:00,2683.15,12.0,22,4,0,97
2023-04-07 23:00:00,2869.62,16.5,23,4,0,97
2023-04-08 00:00:00,2326.67,15.4,0,5,1,98
2023-04-08 01:00:00,2426.73,18.2,1,5,1,98
2023-04-08 02:00:00,2286.5,15.5,2,5,1,98
2023-04-08 03:00:00,2300.92,15.3,3,5,1,98
2023-04-08 04:00:00,2585.8,16.3,4,5,1,98
2023-04-08 05:00:00,2676.96,14.2,5,5,1,98
2023-04-08 06:00:00,2760.57,14.1,6,5,1,98
2023-04-08 07:00:00,2947.6,15.2,7,5,1,98
2023-04-08 08:00:00,3336.47,13.6,8,5,1,98
2023-04-08 09:00:00,3246.73,15.0,9,5,1,98
2023-04-08 10:00:00,3347.72,19.3,10,5,1,98
2023-04-08 11:00:00,3377.32,17.5,11,5,1,98
2023-04-08 12:00:00,3459.2,16.1,12,5,1,98
2023-04-08 13:00:00,3281.46,18.5,13,5,1,98
2023-04-08 14:00:00,3068.02,13.8,14,5,1,98
2023-04-08 15:00:00,3239.16,20.4,15,5,1,98
2023-04-08 16:00:00,3368.16,14.5,16,5,1,98
2023-04-08 17:00:00,3266.73,19.4,17,5,1,98
2023-04-08 18:00:00,3409.84,19.4,18,5,1,98
2023-04-08 19:00:00,3311.14,11.9,19,5,1,98
2023-04-08 20:00:00,3327.68,18.4,20,5,1,98
2023-04-08 21:00:00,2955.69,14.9,21,5,1,98
2023-04-08 22:00:00,2669.12,14.3,22,5,1,98
2023-04-08 23:00:00,2483.66,16.5,23,5,1,98
2023-04-09 00:00:00,2304.82,13.5,0,6,1,99
2023-04-09 01:00:00,2345.33,16.5,1,6,1,99
2023-04-09 02:00:00,2257.01,13.6,2,6,1,99
2023-04-09 03:00:00,2236.34,15.8,3,6,1,99
2023-04-09 04:00:00,2573.55,18.2,4,6,1,99
2023-04-09 05:00:00,2711.53,16.3,5,6,1,99
2023-04-09 06:00:00,2929.47,14.8,6,6,1,99
2023-04-09 07:00:00,3095.08,16.6,7,6,1,99
2023-04-09 08:00:00,3215.54,12.7,8,6,1,99
2023-04-09 09:00:00,3062.29,13.8,9,6,1,99
2023-04-09 10:00:00,3206.36,14.6,10,6,1,99
2023-04-09 11:00:00,3339.77,17.1,11,6,1,99
2023-04-09 12:00:00,3563.26,16.3,12,6,1,99
2023-04-09 13:00:00,3447.29,16.6,13,6,1,99
2023-04-09 14:00:00,3384.25,15.4,14,6,1,99
2023-04-09 15:00:00,3218.05,13.9,15,6,1,99
2023-04-09 16:00:00,3197.48,18.5,16,6,1,99
2023-04-09 17:00:00,3441.41,14.1,17,6,1,99
2023-04-09 18:00:00,3316.22,16.3,18,6,1,99
2023-04-09 19:00:00,3355.29,15.3,19,6,1,99
2023-04-09 20:00:00,3164.81,16.6,20,6,1,99
2023-04-09 21:00:00,3038.85,14.3,21,6,1,99
2023-04-09 22:00:00,2567.32,17.6,22,6,1,99
2023-04-09 23:00:00,2176.39,18.2,23,6,1,99
2023-04-10 00:00:00,2657.74,17.5,0,0,0,100
2023-04-10 01:00:00,2554.43,15.9,1,0,0,100
2023-04-10 02:00:00,2678.55,14.7,2,0,0,100
2023-04-10 03:00:00,2745.07,21.2,3,0,0,100
2023-04-10 04:00:00,2829.93,13.6,4,0,0,100
2023-04-10 05:00:00,3056.92,17.3,5,0,0,100
2023-04-10 06:00:00,2954.01,16.2,6,0,0,100
2023-04-10 07:00:00,3185.01,15.4,7,0,0,100
2023-04-10 08:00:00,3425.7,15.9,8,0,0,100
2023-04-10 09:00:00,3399.45,14.5,9,0,0,100
2023-04-10 10:00:00,3379.46,16.4,10,0,0,100
2023-04-10 11:00:00,3657.35,16.2,11,0,0,100
2023-04-10 12:00:00,3721.14,20.9,12,0,0,100
2023-04-10 13:00:00,3593.54,17.7,13,0,0,100
2023-04-10 14:00:00,3374.98,16.6,14,0,0,100
2023-04-10 15:00:00,3626.18,16.7,15,0,0,100
2023-04-10 16:00:00,3418.57,19.2,16,0,0,100
2023-04-10 17:00:00,3692.16,13.6,17,0,0,100
2023-04-10 18:00:00,3636.3,15.2,18,0,0,100
2023-04-10 19:00:00,3561.9,11.7,19,0,0,100
2023-04-10 20:00:00,3430.86,16.7,20,0,0,100
2023-04-10 21:00:00,3159.99,17.2,21,0,0,100
2023-04-10 22:00:00,2837.12,13.6,22,0,0,100
2023-04-10 23:00:00,2777.94,18.4,23,0,0,100
2023-04-11 00:00:00,2561.39,14.2,0,1,0,101
2023-04-11 01:00:00,2721.06,14.9,1,1,0,101
2023-04-11 02:00:00,2701.1,15.8,2,1,0,101
2023-04-11 03:00:00,2682.69,18.8,3,1,0,101
2023-04-11 04:00:00,2769.41,13.9,4,1,0,101
2023-04-11 05:00:00,2811.84,16.2,5,1,0,101
2023-04-11 06:00:00,3135.07,17.2,6,1,0,101
2023-04-11 07:00:00,3199.95,16.7,7,1,0,101
2023-04-11 08:00:00,3118.78,16.8,8,1,0,101
2023-04-11 09:00:00,3405.98,17.1,9,1,0,101
2023-04-11 10:00:00,3448.94,14.5,10,1,0,101
2023-04-11 11:00:00,3746.77,19.0,11,1,0,101
2023-04-11 12:00:00,3437.25,15.4,12,1,0,101
2023-04-11 13:00:00,3452.6,15.1,13,1,0,101
2023-04-11 14:00:00,3680.77,18.3,14,1,0,101
2023-04-11 15:00:00,3689.96,14.3,15,1,0,101
2023-04-11 16:00:00,3508.76,16.2,16,1,0,101
2023-04-11 17:00:00,3596.77,14.2,17,1,0,101
2023-04-11 18:00:00,3785.37,20.6,18,1,0,101
2023-04-11 19:00:00,3443.88,20.2,19,1,0,101
2023-04-11 20:00:00,3287.63,15.4,20,1,0,101
2023-04-11 21:00:00,3148.94,16.6,21,1,0,101
2023-04-11 22:00:00,3055.23,15.6,22,1,0,101
2023-04-11 23:00:00,2674.2,14.9,23,1,0,101
2023-04-12 00:00:00,2614.74,15.9,0,2,0,102
2023-04-12 01:00:00,2735.06,15.6,1,2,0,102
2023-04-12 02:00:00,2882.32,12.6,2,2,0,102
2023-04-12 03:00:00,2693.41,16.2,3,2,0,102
2023-04-12 04:00:00,2852.96,15.6,4,2,0,102
2023-04-12 05:00:00,3157.44,16.3,5,2,0,102
2023-04-12 06:00:00,2952.43,15.5,6,2,0,102
2023-04-12 07:00:00,3336.81,14.9,7,2,0,102
2023-04-12 08:00:00,3252.81,17.4,8,2,0,102
2023-04-12 09:00:00,3468.45,16.7,9,2,0,102
2023-04-12 10:00:00,3513.43,18.5,10,2,0,102
2023-04-12 11:00:00,3492.04,16.7,11,2,0,102
2023-04-12 12:00:00,3507.87,15.3,12,2,0,102
2023-04-12 13:00:00,3623.03,16.9,13,2,0,102
2023-04-12 14:00:00,3667.97,11.7,14,2,0,102
2023-04-12 15:00:00,3539.96,19.9,15,2,0,102
2023-04-12 16:00:00,3588.91,16.2,16,2,0,102
2023-04-12 17:00:00,3715.74,20.0,17,2,0,102
2023-04-12 18:00:00,3625.23,13.9,18,2,0,102
2023-04-12 19:00:00,3749.21,13.4,19,2,0,102
2023-04-12 20:00:00,3554.33,16.4,20,2,0,102
2023-04-12 21:00:00,3436.03,16.4,21,2,0,102
2023-04-12 22:00:00,2861.28,16.3,22,2,0,102
2023-04-12 23:00:00,2670.61,16.0,23,2,0,102
2023-04-13 00:00:00,2680.14,14.5,0,3,0,103
2023-04-13 01:00:00,2702.19,12.8,1,3,0,103
2023-04-13 02:00:00,2616.72,16.3,2,3,0,103
2023-04-13 03:00:00,2709.37,13.2,3,3,0,103
2023-04-13 04:00:00,2907.35,13.0,4,3,0,103
2023-04-13 05:00:00,2891.07,15.0,5,3,0,103
2023-04-13 06:00:00,3062.19,16.6,6,3,0,103
2023-04-13 07:00:00,3241.61,19.7,7,3,0,103
2023-04-13 08:00:00,3452.83,17.7,8,3,0,103
2023-04-13 09:00:00,3396.34,18.6,9,3,0,103
2023-04-13 10:00:00,3352.04,17.0,10,3,0,103
2023-04-13 11:00:00,3394.78,16.5,11,3,0,103
2023-04-13 12:00:00,3478.83,20.7,12,3,0,103
2023-04-13 13:00:00,3462.66,13.1,13,3,0,103
2023-04-13 14:00:00,3551.55,14.9,14,3,0,103
2023-04-13 15:00:00,3432.64,15.1,15,3,0,103
2023-04-13 16:00:00,3510.22,17.5,16,3,0,103
2023-04-13 17:00:00,3579.81,13.8,17,3,0,103
2023-04-13 18:00:00,3676.94,17.3,18,3,0,103
2023-04-13 19:00:00,3806.08,16.9,19,3,0,103
2023-04-13 20:00:00,3537.18,17.4,20,3,0,103
2023-04-13 21:00:00,3175.87,17.3,21,3,0,103
2023-04-13 22:00:00,2851.38,18.8,22,3,0,103
2023-04-13 23:00:00,2671.69,15.6,23,3,0,103
2023-04-14 00:00:00,2634.56,16.9,0,4,0,104
2023-04-14 01:00:00,2677.24,14.3,1,4,0,104
2023-04-14 02:00:00,2578.01,13.9,2,4,0,104
2023-04-14 03:00:00,2751.88,19.3,3,4,0,104
2023-04-14 04:00:00,2648.62,14.2,4,4,0,104
2023-04-14 05:00:00,2993.54,17.1,5,4,0,104
2023-04-14 06:00:00,3178.0,16.9,6,4,0,104
2023-04-14 07:00:00,3203.19,18.1,7,4,0,104
2023-04-14 08:00:00,3533.44,12.5,8,4,0,104
2023-04-14 09:00:00,3367.21,17.6,9,4,0,104
2023-04-14 10:00:00,3556.57,15.7,10,4,0,104
2023-04-14 11:00:00,3581.4,14.6,11,4,0,104
2023-04-14 12:00:00,3593.28,15.3,12,4,0,104
2023-04-14 13:00:00,3581.09,17.9,13,4,0,104
2023-04-14 14:00:00,3576.26,17.3,14,4,0,104
2023-04-14 15:00:00,3634.87,15.5,15,4,0,104
2023-04-14 16:00:00,3716.81,13.5,16,4,0,104
2023-04-14 17:00:00,3655.54,13.7,17,4,0,104
2023-04-14 18:00:00,3801.06,17.3,18,4,0,104
2023-04-14 19:00:00,3602.2,13.2,19,4,0,104
2023-04-14 20:00:00,3546.13,15.6,20,4,0,104
2023-04-14 21:00:00,3096.6,21.2,21,4,0,104
2023-04-14 22:00:00,3005.09,16.7,22,4,0,104
2023-04-14 23:00:00,2934.62,17.3,23,4,0,104
2023-04-15 00:00:00,2288.07,13.7,0,5,1,105
2023-04-15 01:00:00,2098.06,13.4,1,5,1,105
2023-04-15 02:00:00,2312.46,17.5,2,5,1,105
2023-04-15 03:00:00,2569.91,15.3,3,5,1,105
2023-04-15 04:00:00,2605.58,18.2,4,5,1,105
2023-04-15 05:00:00,2695.76,16.1,5,5,1,105
2023-04-15 06:00:00,2901.14,23.0,6,5,1,105
2023-04-15 07:00:00,2978.13,14.9,7,5,1,105
2023-04-15 08:00:00,3172.05,16.6,8,5,1,105
2023-04-15 09:00:00,3245.77,14.3,9,5,1,105
2023-04-15 10:00:00,3385.49,18.1,10,5,1,105
2023-04-15 11:00:00,3319.35,16.9,11,5,1,105
2023-04-15 12:00:00,3392.33,14.1,12,5,1,105
2023-04-15 13:00:00,3260.3,15.4,13,5,1,105
2023-04-15 14:00:00,3203.9,18.8,14,5,1,105
2023-04-15 15:00:00,3419.24,18.6,15,5,1,105
2023-04-15 16:00:00,3299.15,13.2,16,5,1,105
2023-04-15 17:00:00,3434.74,15.1,17,5,1,105
2023-04-15 18:00:00,3430.4,19.7,18,5,1,105
2023-04-15 19:00:00,3312.21,15.7,19,5,1,105
2023-04-15 20:00:00,3169.12,16.4,20,5,1,105
2023-04-15 21:00:00,3014.89,18.1,21,5,1,105
2023-04-15 22:00:00,2650.04,13.4,22,5,1,105
2023-04-15 23:00:00,2240.9,14.2,23,5,1,105
2023-04-16 00:00:00,2277.2,15.5,0,6,1,106
2023-04-16 01:00:00,2493.99,18.5,1,6,1,106
2023-04-16 02:00:00,2344.33,18.2,2,6,1,106
2023-04-16 03:00:00,2265.12,17.6,3,6,1,106
2023-04-16 04:00:00,2738.03,15.9,4,6,1,106
2023-04-16 05:00:00,2737.55,18.4,5,6,1,106
2023-04-16 06:00:00,2791.72,15.8,6,6,1,106
2023-04-16 07:00:00,2890.99,17.3,7,6,1,106
2023-04-16 08:00:00,3156.96,18.0,8,6,1,106
2023-04-16 09:00:00,3098.08,19.5,9,6,1,106
2023-04-16 10:00:00,3346.59,16.0,10,6,1,106
2023-04-16 11:00:00,3336.14,15.4,11,6,1,106
2023-04-16 12:00:00,3324.72,18.7,12,6,1,106
2023-04-16 13:00:00,3304.01,18.9,13,6,1,106
2023-04-16 14:00:00,3244.99,15.0,14,6,1,106
2023-04-16 15:00:00,3351.57,13.9,15,6,1,106
2023-04-16 16:00:00,3189.44,18.6,16,6,1,106
2023-04-16 17:00:00,3190.51,12.8,17,6,1,106
2023-04-16 18:00:00,3477.91,12.7,18,6,1,106
2023-04-16 19:00:00,3432.44,15.6,19,6,1,106
2023-04-16 20:00:00,3214.49,16.1,20,6,1,106
2023-04-16 21:00:00,2910.51,13.8,21,6,1,106
2023-04-16 22:00:00,2560.91,16.4,22,6,1,106
2023-04-16 23:00:00,2489.24,16.5,23,6,1,106
2023-04-17 00:00:00,2592.56,15.0,0,0,0,107
2023-04-17 01:00:00,2565.45,20.1,1,0,0,107
2023-04-17 02:00:00,2632.92,16.9,2,0,0,107
2023-04-17 03:00:00,2945.63,18.3,3,0,0,107
2023-04-17 04:00:00,2673.62,13.1,4,0,0,107
2023-04-17 05:00:00,3017.69,13.1,5,0,0,107
2023-04-17 06:00:00,2929.21,16.9,6,0,0,107
2023-04-17 07:00:00,3215.71,19.7,7,0,0,107
2023-04-17 08:00:00,3303.76,14.0,8,0,0,107
2023-04-17 09:00:00,3242.17,16.3,9,0,0,107
2023-04-17 10:00:00,3569.06,13.5,10,0,0,107
2023-04-17 11:00:00,3542.31,14.6,11,0,0,107
2023-04-17 12:00:00,3388.73,16.4,12,0,0,107
2023-04-17 13:00:00,3671.82,15.0,13,0,0,107
2023-04-17 14:00:00,3704.39,13.4,14,0,0,107
2023-04-17 15:00:00,3694.42,13.3,15,0,0,107
2023-04-17 16:00:00,3610.27,12.2,16,0,0,107
2023-04-17 17:00:00,3655.71,17.0,17,0,0,107
2023-04-17 18:00:00,3847.68,17.2,18,0,0,107
2023-04-17 19:00:00,3835.95,17.2,19,0,0,107
2023-04-17 20:00:00,3578.22,14.2,20,0,0,107
2023-04-17 21:00:00,3073.98,18.0,21,0,0,107
2023-04-17 22:00:00,2911.5,17.4,22,0,0,107
2023-04-17 23:00:00,2752.84,16.0,23,0,0,107
2023-04-18 00:00:00,2414.51,15.8,0,1,0,108
2023-04-18 01:00:00,2659.45,14.8,1,1,0,108
2023-04-18 02:00:00,2889.76,16.5,2,1,0,108
2023-04-18 03:00:00,2805.92,19.3,3,1,0,108
2023-04-18 04:00:00,2992.82,18.4,4,1,0,108
2023-04-18 05:00:00,2984.36,15.6,5,1,0,108
2023-04-18 06:00:00,3088.15,17.2,6,1,0,108
2023-04-18 07:00:00,3263.01,13.9,7,1,0,108
2023-04-18 08:00:00,3263.89,17.5,8,1,0,108
2023-04-18 09:00:00,3352.65,14.4,9,1,0,108
2023-04-18 10:00:00,3655.15,17.5,10,1,0,108
2023-04-18 11:00:00,3715.91,22.0,11,1,0,108
2023-04-18 12:00:00,3497.9,14.9,12,1,0,108
2023-04-18 13:00:00,3683.01,21.9,13,1,0,108
2023-04-18 14:00:00,3550.55,17.1,14,1,0,108
2023-04-18 15:00:00,3577.74,14.6,15,1,0,108
2023-04-18 16:00:00,3618.75,14.5,16,1,0,108
2023-04-18 17:00:00,3748.89,20.8,17,1,0,108
2023-04-18 18:00:00,3721.5,17.1,18,1,0,108
2023-04-18 19:00:00,3807.08,14.9,19,1,0,108
2023-04-18 20:00:00,3494.16,15.7,20,1,0,108
2023-04-18 21:00:00,3228.91,16.9,21,1,0,108
2023-04-18 22:00:00,2806.39,16.1,22,1,0,108
2023-04-18 23:00:00,2923.11,16.8,23,1,0,108
2023-04-19 00:00:00,2640.77,19.7,0,2,0,109
2023-04-19 01:00:00,2682.13,13.9,1,2,0,109
2023-04-19 02:00:00,2499.96,17.4,2,2,0,109
2023-04-19 03:00:00,2657.97,16.0,3,2,0,109
2023-04-19 04:00:00,2967.58,15.2,4,2,0,109
